uuid;customer_id;type;summ;created_date
3ab7d5837641d3760f19954144008b9d4e67763c9bffa4a486c4196c8de952a8;7212;Life;172466;2006-12-26
4083baab2a0d9fe15dbc3bf76a3706523f75a645759028906e7b4e33918a6cec;5002;Automotive;590715;2018-11-11
7f9278409b4e77958618691cb91836487b9c74bc5f72f58e61062128ff74a31f;9385;Life;505946;2011-05-27
632b8976a1f53b9d21e142a9bbbce664ebebf32b415d28012383beeaffb6aef9;1062;Life;805862;2007-11-27
31bf9d613292078889b78b9754f0ab23dcc8ea95e4914dd51bf386b91c7e1b64;4369;Property;11716;2005-12-11
746f8520d0f12950e174cf2325a78e87fe74f62f0ef7582514528e07f5de1faf;9798;Automotive;523353;2003-10-16
22c4ceaa86a4dabf6a44f8ff68ec04ecce6493b46e5745c6efb661c6976abb96;8176;Property;596148;2021-07-27
585920cf1f3ee34e734dafd1927d612ea4ea32ec472a9eaa6bc9f86e4f427c40;3479;Health;996269;2008-08-12
b3488e1f6e12ff90560a9087ed907fb4ee1128e4c09da50a3003726281f53919;2420;Automotive;683817;2018-01-13
66cd05cdb10736aa38135c1ac7970fa5d7ee6df22175b9baf774ade4d87ce7f8;7869;Property;137785;2023-05-06
39261b8d8c00dd0c358f2a434923e51c3c9ad4b459f1d0f693a037c1445bdd2c;2057;Automotive;152631;2007-12-14
dd423dc9bb4194e9f4c3ddb43895c909df01af0edca33ef677a15b84581ade03;891;Property;66339;2016-04-04
f5910880a0dfee25bf059c4ca085fa37afef3b495b41e2bcacd8e150125f6f48;275;Life;760925;2002-03-21
0e94c96ac57372a65e202cb389d0a5fc051bad5ddda3df53843273cadb2c7ea6;4467;Health;676896;2004-02-18
05b9d70ff6ba5772a5b0e46071f01686dbefe5b32ca9803ec574096244b6a707;5762;Life;875949;2003-01-19
586ca4147598daa229625b64dc8ae1f96e98ad638504e04ffeebf8f4c7d62eea;9194;Life;373565;2018-01-17
efd45e894ffe35ebf74754a806364b67b63211d78da8965a4a7d9918c959f2f8;381;Life;710634;2005-11-26
b97133ad01078a12792c6e1442f1ad68118cae14c8b379e4604894d37812eae4;1021;Health;295045;2009-02-07
10a60eeb59cca8d6a60258ae47561cf12e889c65ae6c5d11971c9d0f7613251e;7153;Automotive;596686;2003-10-12
0310a784c97648fed75bb9b15ca01fafe3652e4ab1b223d8bea6cc919d6af09d;9162;Health;62773;2013-11-04
a50cb0b64740f1fa69a7d3899a3be21ed2b17a19f0ca8ce23158ebc7e1b73fd9;476;Automotive;198036;2013-06-15
f1eadfa66cc3d9ee115c4a1aa1048787df0ad9d9fd573d92dcb5d0ff317eb14b;9895;Property;609702;2003-04-22
69ecbd919b680484c21064de3e683f74db3d78d4db32483cab81158ba6c403c5;640;Property;254788;2007-05-17
f56f6dc4dc5d8f94b8802baed439c25dfdfc5f585b157e2734868805666bbf22;7276;Life;676933;2004-06-01
43ada75943b40a533ac4b953ff0496007dc53d1438a14f82f8c17cc9bf75e210;3469;Life;636528;2017-02-16
a1648aa28d8a0638c21fe640356993aba8e5c6ce305ea8b38a3571adbb812a5b;4241;Health;210683;2000-07-15
d5f72cf8e0f9c59cabe12faa4dfc5ccd3d89281761a0c31be8df6451d5ec371a;8579;Health;128672;2007-06-08
a4902ee94f3e4a5489615bcac20d9d43686fbac68c21a875aacd9db98d5d3e17;2501;Health;711965;2009-12-15
fa315461af8b56e1a58ddde01c7d0b450e575c9f2838dbff3e0415587946aa35;2005;Automotive;572533;2018-10-28
24e924260f93effd5daa75eec82f33e369193bb6650ae82378b94c808ef409f4;660;Life;146075;2016-06-01
c0850dbb3fd009cdac9d3b1207c6fd728b49840dcd7e4a3aeb95cadc04ac9feb;8122;Automotive;833262;2023-05-03
76f59e866d1f29c948b5f7287f04d0e9f8b9d590c3952b50f5192cd6c1642982;4975;Property;578727;2019-03-09
a1f3345dc7621dca351c3d0e9da99d629ac2caf0e925a215a16fda19a7dd43d0;9125;Property;230741;2013-03-12
c140813bd17e1a054db8a0a0bc919f6eadfa9217167c07cb4172c92a8e0e14d1;2304;Automotive;113729;2004-11-26
b240f45f55ae7533d98fae65b0ba0f80edbcd6fcc966a5ec3692dda5e96ed145;54;Health;266742;2012-03-16
42e0e888e112bb955fc5c5f76a25544f7fce5db3d6fa8d9cf53c03b3e5729c20;3544;Automotive;385173;2007-11-17
c491f97d7454a664490e64ac7d23a2be07a44cfb8d27f3c69558ce9232332f7d;3283;Automotive;897962;2015-06-03
41a3c98bb1120bf6dafa0a3f02dc5938dd348985b7a5a4771d0fc6efbd3f7588;9440;Property;817590;2023-03-12
c9458a47e53907e776a84b07b96864885377d45adf452e068b7ade433954bea1;6242;Property;119257;2000-08-19
0e93ec5080a2e45493eba1962aacf3e7dc95a7f9acf601d588e4bd982861d973;1852;Automotive;370953;2020-12-05
feb16fc8fc4480a100eb4d18d32bb3ed8a8672fdfb650749cb1266b60324e69e;6117;Health;154700;2001-06-02
a10e8164a994d1e32f6f92a8d1967840638540f94dce32e7c05012c43ab38001;5902;Property;19509;2010-07-20
977eb7a2ae39f571f0ce01f8cbbfef99ee796a8e4f6904e2294ff51842358945;6377;Life;622596;2010-06-06
dc7dfc782c3d0bc8e8495a19fbcb5fface9b6c6506efdb562195b7faf3454035;7173;Property;556279;2002-10-27
a8b6afcf61aebc475305412b3c7777ebd27d7dcb194caf258f06ddc9a0a1e7dd;1370;Life;578012;2016-05-23
7b580578c480bce753efc7bb88882486962b9e6a7d94f6450d1eeac718785bd2;2344;Property;198467;2010-01-13
a716d1e15924bfdc41da3f208432b846f883963e8d3557845d1b16c0261bbac3;676;Health;379291;2023-11-12
5dab250ac8f7dbae79d666113e34f1b2256afb82bd4bf2ea778347629b40a5e5;6814;Property;869160;2009-06-26
445a5dbd1f3ac4912772984e23441371d9509373afc6900e7965c86fb86e959f;3613;Property;383437;2007-11-08
cff8a928f91d53e14a6b8e55a32d242006583855921dda20dc8c7a6b59f208fa;4271;Automotive;514566;2001-02-26
507c42e23c48912ec37b33c1402d679518444f4d93fac016898c35091b8536d2;6577;Property;944108;2015-08-07
7cbf54ea79dbd00c22d2a04ba8a62c31228e6ff7c057bed5020db1cd7cfbb598;1342;Automotive;99241;2005-03-27
7b9a9ce3e1e6e49a717d4aa63b86824df071c36cdab14fb85df86c3b42e5a0b3;3460;Health;86952;2008-03-20
e031782f2f3ba759a2a969599619aa6019104bf115e2fd7c8538f61d538ea320;5179;Property;795782;2017-04-12
9c3f644cc88582cfd1f890380d207ade1a79a10368516a58ec5f416a7a076222;3181;Health;463138;2018-11-22
b4855de1a464f2d91256a60b6c8c5ffd322817a14e7f0af50abe364d3b96217e;5844;Property;382334;2006-02-16
fa4f13ac7d68d7f9e5609012b0b319965223703d404610c000d8d8b17365a98b;2921;Automotive;10666;2009-05-02
45e9ea1892586e27feb7e79c786c0a18da4d96a1ef9d24967ebfff9d473ad709;7730;Automotive;824473;2014-05-14
c92de2dbaa27c4726897496e42020320bc29bfbfac159431fb76acc45de1896c;6122;Health;112633;2004-04-20
4e55ab12502c3c799062e41c692c933f77097705ea7358168cb2af6cd00ef769;8709;Automotive;253982;2008-08-17
f4931ce533a1b49494dae46906fd33b3393221a0803c83f9de36d85b88910ee6;6267;Automotive;292184;2007-05-06
eddb061e57676c41a5b31427d39386ee0463a95e18b8d2c0cf1b10acdfcdd25e;1661;Property;491432;2010-01-13
31d8d197ea35de601e28f7ec24c24c9c7cc68d315a7d5ca38309d6a165b1551f;5566;Automotive;487283;2020-03-17
7ba76df3a7aca19dd153cf02b5f4432807a43391ea599267ffd5ab63995f8bc5;462;Health;818716;2002-11-01
4a4f7da074b2879b64286bce13d8ae20a5f02c6c35985f9d0310a79a19d65091;850;Life;979368;2016-12-05
b960f46cce44c460723ffe45e8365ce93df7f9174e9589b038a3c0087056a85c;7759;Health;681729;2018-02-04
3ab8c5c83d0058749dbba025291d1815711a9b67563c06f1108ac3019fe267b1;6159;Property;963637;2021-12-14
3f238ffe5b37ba2572d1ac2e993ddb74bb84fce20fb8bde3aeb99b14b0daf68a;7926;Property;454730;2023-08-19
fdd413285e5cb8347ab0655d948262b2ca1d2e149414819e3da8cd4ee017bca4;3383;Property;283227;2010-09-07
772547e12c84b4abfca3e7bed1300d33ad5c08428f64cd0d18270be11bde92c1;6127;Automotive;882131;2010-11-08
173d14f9e25fa2fa27d2c297d18ce775c7009760e53f1454aee4aeb021fcfc53;6602;Life;369253;2006-06-21
0f9012d31b22ac1bf6f43177a2491586dfded235a59ae7afefed73155dda4718;352;Automotive;975932;2019-08-19
1546f1dac6bbbdf6bd1f21fda0a1dcc0e66ebc306e08f7609fc761e843ff2948;2088;Life;116713;2016-09-17
0c2d5e256fa4103e6270ff9adfaa39cf5447694d0ac8a6abdf0522b43185d301;154;Automotive;59887;2003-05-23
8a86a79bafa3f77191c9b59dda4484859a47ab91c0220c6fa471df18eaddeb6f;2372;Automotive;178657;2005-03-18
404f499a6e5fda9ad38427ee38c0f27e3bdf1bae236fdd90cce901f43a4d657f;16;Health;894731;2005-04-21
981c9cbf3496b4eeb3df57ee95c433327a65ac60691f319081e8d7b28a46c629;5007;Life;246519;2017-02-18
dffd27a0b589ae0d7a28c3846a1636cc34b4dcba410554f835cfafedd74d02ea;497;Life;175474;2010-04-11
093097a3431f54646641dd402f54488ad3377e6cce2f6ed4b4c014a23542bf83;5684;Life;667834;2005-05-13
c05d520e355176ad348c811d978b0ae095f64367bc3f1e9e94fb18b31bb258e9;2990;Property;195426;2020-02-10
687e0fa15cb727a7486a2631b268fe7d8f1f063cd0b2a5e1bbe876810ee2fa72;676;Health;33724;2009-08-16
742611d4eac4cfa3738c0b86dd4f5808dbc300028182477ecd896d8ba415197d;6401;Property;333315;2011-12-10
159b25943331ad45dca78ea73b18ea1655a7693fbafcd07b8dfda46f25e7c8da;4027;Life;67339;2011-08-22
f4ab993d600a8ed1d2399e37a8c2dff6e7b5350d1df3505cf190bce27765d02c;4671;Automotive;950607;2000-09-21
3f1dc667a9d05dcdc2ba918bf5e8d617efa9dbf85d7e64beffac845c01266c04;605;Life;248761;2009-08-09
2e2282ac3b20fce8b5aace90daebefb84f5fdfb9852621df4d264082dc3cb02e;6814;Automotive;949605;2014-09-26
6ce7d0d5d5ce4dd3e8988797a55b7f181e8d27705f3fbfd0d65024d476dbe7a1;9164;Property;814759;2006-07-02
e6ef06d1afdba484257bdc203542d100d3768a3aca819d56d74c34b126fcc315;6802;Property;796301;2013-11-12
96c3ed5e3b0429a00966c90aae7a005808c847d8d656a2daaba881a921738afb;4675;Life;527681;2006-12-13
d09d00d25a4dbb931e27564e8c442e186a02739ded3d772b24da291522fe15c4;9172;Health;123869;2015-04-11
00ee0c8987b68f74bbc93ed704beea305c81c9aa6f484096a3071ca90b75e47c;5297;Health;946859;2009-03-01
2ddd93fa067452c3eac9b3c40959968bda7184b84af4d4788f2ab5bb3041a51c;5152;Health;292438;2005-08-12
b5a17e4af1eabd46d668a4474fd42fa109a0909cd193763b012865b5e6cc58a9;8078;Automotive;906802;2011-06-27
43da5e4e868685530ec17156963c46adb65aefc8315d7052061464dfbfb41e16;6236;Property;953854;2015-12-09
c34d4ef965f6ca27b4bfc47a14df1048378572f9d9639b6fc6e09a639daa6c6c;6020;Health;908219;2016-02-21
1c8db10fe015b2ec62782936ae8b8ada23c45a848118482705a93fed8633042c;5912;Health;108520;2009-09-15
4b1ea478a4d1074c262d6047ab684cf3bbcf16e42f0808085ad03fc5cc30a4f2;5428;Property;722013;2015-01-02
9c70ddb60ad028620df0dda34085b0e608eee9b69a4bd50e238844123dbe974d;3344;Automotive;810880;2010-05-16
a1f2c226433137b53f140e3636824fccb44126bd620e3b11ae0889d621530bd0;7797;Property;48683;2008-10-23
ceecda513aca2807d2feb23e9ff94efe8b1527efa7ce9967d9e599485924c862;1528;Property;208336;2010-02-18
2c8c47485f9252fee69e67512bae4d5fd4c47c9573610641c906db86e6351348;5257;Property;144087;2009-01-10
7235fc8248799822929421a165678c09fa4bd5a2114fdff6f695dbfd6f2436b8;1000;Health;881251;2007-09-24
31e54b92cd9de674a7d8c7590528e77f17255ab64ada392fa4e35ab5675c4969;9726;Property;884278;2004-05-17
5fb7dd05e34a80135a32dd20033d23ad464522d2b76f3ec7f499862c8ea8f2fd;3261;Life;874684;2006-10-26
d1fece9c8d11ebf6f4d8c8841fec0cc5466876f3b547c3ad08366558ad26d53e;6163;Automotive;946106;2022-12-17
fd120b89176c75991095aaa6ed8ae175e414f464171106e612c7cf050c211a2a;2779;Life;268040;2022-09-08
da8cbcf70fadc0fca85a031ec374dcc7c1eaca9c8c175b9df44f96ba6ca972f3;6943;Life;760354;2000-03-26
877c5b57b38372342a4a2eb8c480ded2f771b9451653b4d545a56e51d63e5661;1184;Automotive;752616;2001-03-10
32e26ebeed1c4779ce2ddaf2c475a29d34fbddb4a9cc77a11044db027a145b43;5674;Life;761528;2013-09-20
c1a2417d9c0f33ca0d4cb2b17fc8c509c8355c709a769feeb42a211655ba9882;2967;Property;113034;2021-08-17
120a976dcef894ac8769ae247ceef11599e613dd8f851a08efe32fa2c87b0393;8263;Automotive;592162;2005-10-04
01d62e4ecd3a97956c002da212a91a948498a2e0c190066fc96c424e9be43aab;1826;Life;65528;2018-03-12
10f8ef2a7ca8048f1f5f5fe1d533477cd4afcb199a452c9c16431d01e04725bb;9450;Automotive;561881;2019-03-03
63eeb8f72ae72920b871aa98df2f8ee9c52d630cc6476032da514e38dd4c327c;1022;Health;388482;2001-07-20
cd882b5ee375744b95b9eb91201688cc6c2f5bdc4ecbcce36d619da243e0d915;7147;Health;568308;2012-06-15
856f152e5c7d91abe835dd3f457e5085bb5ade2b672eab2309370f64d391a482;3610;Health;944622;2007-11-04
13270e8f3375737be0d07dc1ae12e9849e86bc1247fca71817cfe53c0aaff83d;8993;Health;880802;2007-02-21
c81beb2a99fcc4a393bd20b17b09698fc76abb0822a1d95b1a7a9b2a0a7de41e;6636;Automotive;360347;2021-01-05
01e4f0017dd9c0e5b90455490fe6198a481b5f338829bab10d66b8b15e92b7d1;2628;Automotive;395437;2009-01-17
3665a17a04346d1eda70bb94e215c87a1388e84f193cf83b46985b01119c2524;358;Health;911534;2017-04-14
04690f673ae1fb25138b4d0e07b5da45630cd70d660d59813617e2c711de96ed;9423;Life;239414;2005-11-13
2fd4779fe997ec5c19ebd372d5602e19d9379559b9f0214ba3732f1c8e8d88ea;3638;Health;110957;2017-05-01
f5d28b31fbb34bbfa90cb1050c7ec70253aa1ef3d1c0458572be254655331788;724;Health;475843;2011-07-18
d97b960345ac9b2e2936ce9d8a299058f68df0dddae7b6a0f5efebc392a52a28;7647;Health;723691;2009-10-25
56d9612b4510a722a5cf903ada62c7fe9f7364754035e3b88bf2f3f38785fd02;191;Property;53918;2003-09-20
00fdf9e5ec1e38856d1f0d2bbafc635fff2187b83f36bd310b50945be1d6f5ce;7799;Automotive;185792;2023-12-04
0d432855dd9058ae255c2a1aa94d04d628a64e350294ba115bf3bf57b0795b98;7676;Automotive;54903;2022-01-05
9f7ef87cc6ae4378fe2c748e0b8a936611071841f60430b74b48dbc6b6cc6b3c;6017;Life;986797;2023-06-11
c3831982f87454f19433d696cabb76f6be10961fe65fb948b9860baa38f51628;7802;Automotive;858696;2019-03-17
6469e0916348f23237509a5b22768025b51970e20453ea7889ef20ea1c1e06a1;9110;Automotive;26405;2019-11-23
39b626ce98ae1e3291ffa5f0f862c4bef6725f857eb64a5f19549046b9ac05aa;7431;Life;458718;2003-09-25
73a834031bb0744461123647c13595d021115e687860e3c6ff807a68b5e47916;6174;Property;497979;2006-04-04
0418f884e2854e839d2321e2e9517fb1bcbab8dc70236d42d29d2aed8f4b61ed;6196;Property;468384;2013-06-17
760151b0ba878896ea1895181f9828a1c45cd631a7f6cf20832fa671190de706;6630;Life;345303;2021-04-23
b6cb8dfda95169e3fcfa2eec4ce9b71c289b7579baa85c3f5a564ce86bc00ef0;3402;Automotive;727787;2000-12-15
51403e5b85c869937c01c9ec056950abc1dfdb9b632489ed3a59c5cdb7e30f2f;7068;Health;547255;2006-10-13
f95a77966298ad7138c6970b6f54e8e596877fa5c5afdfaf996858cdd72c01ba;2386;Life;453216;2018-09-16
834cf54b8a10b0d7bc3cf4f246fd2ccaa3037b4e54f36f6d832514f8d9c31853;9899;Property;596486;2021-02-27
687d715b0c4209d3c00ceeda5728b8b6a3820cd0b9142a1a7c85f376ee9ddc3b;5170;Automotive;53387;2000-01-18
796663baed2325813e45065075d27a120aede4fc25a9a8be33d855e1baa86972;2240;Automotive;638765;2009-05-22
1c5e9157cbb318baa864568fef40628b4e2f37f7adb8eec19ab6eb743d0efdee;2433;Property;752382;2001-08-23
0700f8d82d92eeda4bf482d5f123d8b29642b77533b4127161a248981a6cfcbe;4850;Property;789146;2015-03-02
1d925793f9ca919a28e556d6d098460020ce02a6a744adca11c0c9c0d686cdae;7761;Property;403112;2006-11-04
42db8e79635a65ea12871d09454a0d421eee8b1d179caddc8680a9d14c6e5c45;9988;Life;535445;2015-11-25
16680e047aa546e56c0c2891c61f00fda0a5d6f075072e2350e92026e530de69;2204;Life;988275;2020-05-15
77f7c72ce5c1c8743931251b302fcb581b23cb88b944cdb6844c62f65b19d788;5902;Life;725405;2000-06-14
53b24b9bef3054d3baa8aafdd2d9df3ddb85d1e3d28a2a31ee24d1fafb33da80;2220;Life;700775;2000-07-04
eb923258df326a7d78a24e00e1b74e57d976aca6ca7fef903417eeabcff3ac15;382;Property;43114;2019-05-13
b1584637ab7a72a82af4c9e09882fbb492fb18b15109925e5473b83ae2e67614;3380;Health;257731;2022-03-26
9556f36cef8ba46c1159048bd8d8e8804e203cba58a69bbc0f76a854be864484;9034;Health;339928;2002-01-17
a3a89b3ece537fbd4a37d8905f2704c2177a6e24ed92a3e8e95a3de70ebed446;735;Health;838582;2023-12-20
e5cc22d4575e01f623134b91723edc575743bae6656112d5906d88a8ecb743ab;8162;Life;958777;2019-12-28
61aa40aa0bfa76fc7224457b2033e4fb71cdc416ed237e939191b541132e4072;8507;Property;327680;2011-07-26
3b198f3d79ca0407af3e035b4780b0b8403867e79c4ee4308afbade04b59bb3f;6837;Life;930603;2021-04-15
d046fb5b8c2b572c0b8df2423ec9d55004a8cd4700dd00c7fe2c9de54d8831a8;9475;Automotive;679912;2002-09-09
9cd5fb6257c4951c28fc1d6f5b8f3c591cfef418396ae7c59b5890349b4cf690;4061;Life;402294;2022-08-19
1d5ecef708f7a8b6cecab68c087337336039020ccc2b16bf2b5001a1641c646c;8607;Automotive;675569;2016-06-13
4e17b1b7269ba2ab9d6aa9f69a2030c0eb7a47907ebba68b436ff2e5cfd23379;3006;Life;86444;2023-09-27
8359c0eb6060f83046b1346c1d5bee79a00ed88246d048cb1ffc2df5dceaa0c3;3088;Property;2808;2003-12-27
28d784589ca1c2da2b42a68479e69f1033c112d69dca4bad6d126d5e83b010e4;2544;Health;965418;2013-08-09
5b14c293aa9d528e453a9d2fdb919fde29f0409e1227ac8678b18bf9d9525740;520;Property;855304;2008-09-20
3fa6727c9e60e7f6c47bb35eae4065798a92c1283c4c15584f923fbf1ef57d55;358;Automotive;972845;2001-04-27
664ef8265e05b7efb856e5e8351f7749ec0bced52a3af685e7ebd336190ee56a;7356;Automotive;119120;2002-06-09
d296ecc27dec38695384ca06fee9ab000e999a79a6d1a6d9fef2a9906be96da0;9025;Automotive;278328;2005-01-21
ce0ac4cb4f2f6a99e839be58e919244f3d02a52a608733fbb4cdd1d529450972;9891;Property;105764;2010-03-03
9ac49f3840170b13a8a7028865d5b3d1d265889bd57ffb6106406410143d7760;1519;Life;355299;2023-09-06
679c712c09a418c6b45d2905acd8444f7d633abbbb7b2bb6164dc71cea029330;1657;Property;129862;2007-11-08
4ba4301a084efc6e1a81f74abdf6837659ba078d2e9e0886db02b01995070530;6511;Property;990384;2001-09-17
a2984e187286529f5ee6283b99b77d127d2ecfe45dfa6cb07a6d7fee5f97f9c7;3050;Property;997731;2003-11-10
11f47873e1d6a722b99a027f0779f71aebfe0c7d62b25069e2481b7f453a008e;7149;Automotive;920386;2012-08-21
d4b5d4f080b1913a3ab22002811beafc4c26fca9ab0e01e2bb462b4f0a7c9de1;2823;Property;52468;2003-04-14
359e5542dfc4ab9e541a4f6ef5b9f2e404e4129db71989e4cf347bf9e5e187aa;3683;Health;546851;2016-01-06
242a05e58a932fd33e64881d324318825460a77f30cfea5fe398ff36f7443c84;2;Health;975314;2005-07-01
88975f1f2c79153bb95d85c5662b6178c4da715391cef62a3839d973db5cc21d;4480;Property;803307;2012-04-20
a7913fb94b1b54c96cc6ed444995ad1b1ea1d3c1ce77a4063e34a8c1488e1bb9;7812;Life;890204;2008-08-16
269d5a031e240fdad2f5f570e852ff0f72b49a71b3b10470da6b26b75cc3f2a6;3406;Property;843665;2011-08-28
18d4775587c0f2fd84365a0984d1c374dcd1e463bf99f52c30ad978f261fd882;4246;Property;436725;2018-10-25
76086e8835a9cab54d4d0a031d76a75ce97d8209fcd08a2d374cc60d01670199;8555;Property;957576;2004-10-06
a59d7384f7a2dd69f99bea52596c1bc9b6f3734ca856ca18e6c0e157160aacae;5947;Health;590088;2000-08-11
2d4cf600b23d7c11cecd0b1d1fe62f2f931a5431ffe1af2630d6ce7185011264;8563;Property;880344;2020-12-08
c0a54bc820924fc494cd64fd802efbb2f3579f356c953666b15537a33d95f5d0;6965;Property;536193;2011-05-15
42738b1a114f0f5b0363704366485b8d3ee0b3e9738ddebd18835bfa01ab6178;5513;Health;430524;2009-08-17
c8645313c28771800aa97e1bb4366a4e2ced979f1351b8b28ed23eeb1c23a69f;9589;Health;916139;2012-08-25
b935b4331faad5332a36726586540d9ae3b359f9cb6af066253002392105a677;9034;Life;225729;2017-07-12
556d63697ade1985853efc6fed3f01de990a83a39abeb8caedffed1eb66cef76;8451;Automotive;241701;2009-11-24
1ef924b217bbbeb832cb89af87bc3561e1e260ca940e24fcc692a64e7897aebf;5574;Health;345745;2017-02-04
989ac4b22106bc2bd20e25f1c033eea9b7a25b23e4ab97b719308001a8bffa28;4048;Property;909808;2001-06-11
b3c43711ffdbe5ee6636d8f04d393767b2f0bc0cf41cf195ae4e0611576ead88;3403;Health;770472;2005-09-11
bc5c0f28f4e802eb1e992230502721e23a9a19cf53c4382f749d190c5a6790f9;9506;Health;235850;2002-03-04
abbc05abd60ff73a556f7a78e4312f4619bbe1ef1080f51dd64941459a1eb9f4;9529;Property;609585;2002-10-01
c60b14d895e01f9fe785444483a6be1488a3bef9ca5e0467037d5894ae133548;849;Automotive;874127;2005-09-21
e5815daf504673122c8cf82f94c0a2ccb0242232f7e9a99e347e92adf22267ac;4095;Property;734869;2007-12-03
bc0365e24be0e4ec7c1879e4ef73d5bd0814b63d2aa5ef6941a52f0dbe2c3bce;8304;Automotive;591477;2005-04-08
173f0e47da5ab6529bf4c558bda8056ea2eb8d637620a94666ee8ca70346af7a;1583;Health;797563;2021-03-25
07f4211283ee7147719b25bd41292a3c8fdef380873d200dbc31abf272888b6a;1673;Property;540195;2014-05-19
194e15147212491f4070582a463a1135345cfbf54d4ba416e9d054ab06f2193c;7620;Property;386953;2016-10-12
e0f4f70e32e1fb0149f98f9f4369d816514598039c54f188c517d623cd2d47b0;4308;Automotive;522179;2013-02-01
6d9cd1f6b0c72af01fd4179753d13c84a62009192e1578d9e6d0341c7d066937;8841;Life;117080;2009-07-15
06e3d0cb44a410a3afdd4958973158917055e012536d1bf80ca9e7c91c54c735;2317;Automotive;170902;2007-02-14
438b5cf28664700b7736b456b315675f90b2061d215d86d7d3be2613ec8f765f;7516;Automotive;39413;2020-07-12
b80334bfb336e16941fe76f05d9f99b684ff8363ff8d8d77611ddea8e974abc6;4150;Property;126857;2005-05-21
6eac2fdf07888b76738a0a61c3daa031c4ffaeebd48700f5719a05401f75a503;5365;Automotive;806859;2008-07-03
5fbdc6936b07d9547832bd1f82830eac7b42385435e22513df96db02fc402c09;7362;Automotive;573552;2008-03-02
869f059199b9edb5f219e487b5159e766b588fcd5f0e458b9cff9f02e5c170fa;33;Life;486053;2012-07-26
2f926915a9bc159a497a929fef43a0039605243dee9ac3e78c5df4d0e9a3a2c0;5041;Life;173689;2002-05-26
287d95e74cad9d1e477e74e86985e69440ea7a2c41e10fe966cffbd46f5c9521;5117;Property;679662;2014-09-10
09d81e440fd6cc6c687fa369784727caca940fdeb5d0e2e12747814e31978258;2599;Property;957187;2006-03-06
b492047d11b1c7814a151672cefe85d75df912e9368f0ff635b87a490ebba43c;3758;Health;22379;2013-01-28
007c049e3821a8bbeb235bee5631fef05f61899cdc9e9c83dcfb4e7e0b5eff7a;1916;Automotive;463378;2001-09-09
0895d2cb7fade9b74e040371b460e292cd3f8f887b24655a1a060aecf7ab50dc;115;Property;750757;2015-01-11
64506e274025a41a0b54684d9ce5258bdb7a536171350e75d7fcf4bf0752f52d;4437;Health;490696;2017-11-28
c842c0e9b6b8e584d5bdb8a53d70c8aac052764f3c95a98cd7233402e9acf83d;7397;Automotive;305434;2001-09-19
820953517aaacb83e4976fe56c0479465d9154b564e36b9016a118d591daed1e;8796;Property;497947;2015-04-08
d6c1c4dde7ead53e72370c4b0ec9658ea230bc230740a981859ab2a9d9374124;4410;Life;734896;2011-08-03
e7f2f31a44ecce7aa7cb9f3eab030eb705bb523dd0802509f892d9af8d9b43c3;5702;Automotive;221963;2007-09-07
660ed2d3f79f4f81823c83c584b3a95fe06d4ce5d41fb08e0a7783d2396d2c47;34;Health;434840;2023-12-08
f114c0c6fe5e7b8f68d2dd2b8af203e31267d7b82096fd9041fde30177c0283f;5642;Life;807847;2007-04-14
59984a067252ef86bc76e9a7dc4d030d595c7a9a2b6a0bf6ec27bde11f9ae980;241;Health;929704;2003-05-13
08614d6489c248a4c9b9aa07d53400e31605041e544aa0330b754681a7691d0d;1644;Health;597650;2023-12-21
0a0603ffe241e474f91580b3141300b66be281e3f234d8664dab04d0c212fae3;9288;Automotive;614668;2013-07-24
91cadcf973e5feed48d05cab210caef2926d9a5c68d7b5b328990a61ab6933da;3105;Automotive;74518;2000-10-23
9af48cd21e8be24c2e3f1ec5c2c647f7429fb7d9ae326143945ef9e758759606;3143;Life;602479;2021-12-18
47e768fb370513374e98cbd76d4568a5b5c9895515e268f126028321a8f33e90;3400;Health;966775;2009-09-20
1c72fc45559aa883e4964ded35f8631fd1a76968a78163d2c0558b94ae79ccae;7342;Life;996250;2015-06-03
84407deb1ba98d7f098d15f3fbaaa91267004ed51379c796a5cf0731846ac68d;7850;Automotive;133635;2021-07-04
a4b789b964f68707a5f3c383a3dfacfad3419bba088a2f0fb37cc6c18960c257;9227;Health;724697;2016-05-16
1bbe891afe0e9851664548bebb578bd1ae53e152f5f6ad1cde1f0855f7a3ea6e;8829;Automotive;166652;2014-08-24
8af5b6f0b599cdaa5078a63af8dafc2df3b5b92bdd023a21229701b33ad9523a;6310;Property;235725;2000-11-05
99edd16823dd344d2b2065f0eb8ca490edb6b8a7d49effd9557af267b501a5f3;2322;Property;397855;2021-01-27
e945ca18406c0afb1b4ca652f171bd02fbaac49cf7520298b1e9554c793a8d4b;9073;Property;567101;2010-05-13
5c1385219027ce3ef35586f7ec17e90b37119f66ce3e08251ed73075f7d9f8a3;4554;Property;990009;2011-05-04
ea546cad7ac1ad900c87f3fc8e11ff2af58667fa811d99fbab0e26c011b25218;4447;Automotive;421256;2003-09-18
7d1f25057800220c3135b6b68a4adbed327565c03e412d5bbbe807809d4458c7;1548;Automotive;560884;2007-05-27
66c02d94ca6e8d527809ea8f4c196e2dfe5076fce08c97a158d775cb1c9f5840;1002;Property;47681;2008-08-06
ded80156fd34be6fccc0f1dc25613283feabc363957cb721f17d50d4f47fdbcf;3712;Health;743731;2018-10-12
